8	11	1	1	
8	12	1	1	
8	13	1	1	
8	14	1	1	
8	15	1	1	
8	16	1	1	
8	17	1	1	
8	18	1	1	
8	19	1	1	
8	20	6	18	
8	21	1	1	
8	22	1	1	
8	23	1	1	
8	24	1	1	
8	25	6	5	
8	26	1	1	
8	27	1	1	
8	28	1	1	
8	29	1	1	
8	30	1	1	
8	31	1	1	
8	32	6	18	
8	33	1	1	
8	34	1	1	
8	35	1	1	
8	36	1	1	
8	37	1	1	
8	38	1	2	
8	39	1	1	
8	40	1	1	
8	41	1	1	
8	42	1	1	
8	43	1	1	
8	44	1	1	
8	45	1	1	
8	46	1	1	
8	47	1	1	
8	48	1	1	
8	49	1	1	
8	50	1	1	
8	51	1	1	
8	52	1	1	
8	53	1	1	
8	54	1	1	
8	55	1	1	
8	56	1	1	
8	57	1	10	
8	58	1	1	
8	59	1	1	
8	60	1	1	
8	61	1	1	
8	62	1	1	
8	63	6	18	
8	64	1	1	
8	65	1	1	
8	66	1	1	
8	67	1	1	
8	68	1	1	
8	69	1	1	
8	70	1	1	
8	71	1	1	
8	72	1	5	
8	73	1	1	
8	74	1	1	
8	75	1	1	
8	76	1	4	
8	77	1	1	
8	78	1	1	
8	79	1	1	
8	80	1	1	
8	81	1	1	
8	82	1	1	
8	83	1	1	
8	84	1	1	
8	85	1	1	
8	86	1	1	
8	87	1	1	
8	88	1	1	
8	89	6	13	
8	90	6	9	
8	91	1	1	
8	92	1	16	
8	93	1	10	
8	94	6	10	
8	95	6	6	
8	96	6	8	
8	97	6	17	
8	98	6	5	
8	99	6	6	
8	100	6	16	
9	1	1	1	
9	2	1	1	
9	3	1	18	
9	4	1	1	
9	5	1	1	
9	6	1	1	
9	7	1	1	
9	8	1	1	
9	9	1	1	
9	10	1	1	
9	11	1	1	
9	12	1	1	
9	13	1	1	
9	14	1	1	
9	15	1	1	
9	16	1	1	
9	17	1	1	
9	18	1	1	
9	19	1	1	
9	20	1	1	
9	21	1	1	
9	22	1	1	
9	23	1	1	
9	24	1	1	
9	25	1	1	
9	26	1	1	
9	27	1	1	
9	28	1	1	
9	29	1	1	
9	30	1	1	
9	31	1	1	
9	32	1	1	
9	33	1	1	
9	34	1	1	
9	35	1	1	
9	36	1	1	
9	37	1	1	
9	38	6	5	
9	39	1	1	
9	40	1	1	
9	41	1	1	
9	42	1	1	
9	43	1	1	
9	44	1	1	
9	45	6	5	
9	46	6	5	
9	47	1	1	
9	48	1	1	
9	49	1	1	
9	50	1	1	
9	51	1	1	
9	52	1	1	
9	53	1	1	
9	54	1	1	
9	55	1	1	
9	56	1	1	
9	57	1	1	
9	58	1	1	
9	59	1	1	
9	60	1	1	
9	61	1	1	
9	62	1	1	
9	63	1	1	
9	64	1	1	
9	65	6	8	
9	66	1	1	
9	67	1	1	
9	68	1	1	
9	69	1	1	
9	70	1	1	
9	71	1	1	
9	72	1	1	
9	73	1	3	
9	74	1	1	
9	75	1	1	
9	76	1	1	
9	77	1	1	
9	78	1	1	
9	79	1	1	
9	80	6	10	
9	81	1	1	
9	82	1	1	
9	83	1	18	
9	84	1	12	
9	85	1	15	
9	86	6	7	
9	87	1	18	
9	88	1	1	
9	89	1	15	
9	90	1	2	
9	91	1	4	
9	92	6	6	
9	93	6	18	
9	94	1	7	
9	95	6	17	
9	96	6	6	
9	97	1	6	
9	98	6	8	
9	99	1	2	
9	100	6	18	
10	1	1	1	
10	2	1	1	
10	3	1	9	
10	4	6	18	
10	5	1	11	
10	6	6	17	
10	7	1	1	
10	8	1	1	
10	9	1	1	
10	10	1	1	
10	11	6	9	
10	12	1	1	
10	13	1	1	
10	14	1	1	
10	15	1	1	
10	16	1	1	
10	17	6	18	
10	18	1	1	
10	19	1	1	
10	20	1	1	
10	21	1	1	
10	22	1	1	
10	23	1	1	
10	24	1	5	
10	25	1	1	
10	26	1	1	
10	27	1	1	
10	28	1	1	
10	29	1	1	
10	30	1	1	
10	31	6	5	
10	32	1	1	
10	33	1	1	
10	34	1	1	
10	35	6	18	
10	36	1	1	
10	37	1	1	
10	38	1	1	
10	39	1	1	
10	40	1	1	
10	41	1	1	
10	42	1	1	
10	43	6	5	
10	44	6	18	
10	45	1	1	
10	46	1	1	
10	47	1	1	
10	48	1	1	
10	49	1	1	
10	50	1	1	
10	51	1	1	
10	52	1	4	
10	53	1	1	
10	54	1	1	
10	55	1	1	
10	56	1	1	
10	57	1	1	
10	58	1	1	
10	59	1	1	
10	60	1	1	
10	61	1	2	
10	62	1	1	
10	63	1	1	
10	64	1	1	
10	65	1	1	
10	66	1	1	
10	67	1	1	
10	68	1	1	
10	69	6	18	
10	70	1	1	
10	71	1	1	
10	72	1	1	
10	73	1	1	
10	74	1	1	
10	75	6	18	
10	76	1	1	
10	77	1	1	
10	78	1	1	
10	79	1	1	
10	80	1	1	
10	81	6	10	
10	82	6	6	
10	83	1	1	
10	84	1	1	
10	85	1	2	
10	86	1	1	
10	87	1	1	
10	88	1	1	
10	89	1	1	
10	90	1	1	
10	91	1	6	
10	92	1	7	
10	93	1	1	
10	94	6	6	
10	95	1	11	
10	96	6	13	
10	97	6	15	
10	98	6	6	
10	99	6	13	
10	100	1	5	
11	1	1	1	
11	2	1	1	
11	3	1	7	
11	4	1	1	
11	5	1	1	
11	6	6	17	
11	7	1	1	
11	8	1	1	
11	9	1	1	
11	10	1	1	
11	11	1	1	
11	12	1	1	
11	13	1	1	
11	14	1	1	
11	15	1	1	
11	16	1	1	
11	17	1	1	
11	18	1	1	
11	19	1	1	
11	20	1	1	
11	21	1	1	
11	22	1	1	
11	23	1	1	
11	24	1	1	
11	25	1	1	
11	26	1	1	
11	27	1	1	
11	28	1	1	
11	29	1	1	
11	30	1	1	
11	31	1	1	
11	32	1	1	
11	33	1	1	
11	34	1	1	
11	35	1	1	
11	36	1	1	
11	37	1	1	
11	38	1	1	
11	39	1	1	
11	40	1	1	
11	41	1	1	
11	42	1	1	
11	43	1	1	
11	44	1	1	
11	45	1	1	
11	46	1	1	
11	47	1	1	
11	48	1	1	
11	49	1	1	
11	50	1	1	
11	51	1	1	
11	52	1	1	
11	53	1	1	
11	54	6	5	
11	55	1	1	
11	56	1	1	
11	57	1	1	
11	58	1	1	
11	59	1	1	
11	60	1	1	
11	61	1	1	
11	62	6	5	
11	63	1	1	
11	64	1	1	
11	65	1	1	
11	66	1	1	
11	67	1	1	
11	68	1	1	
11	69	1	1	
11	70	1	1	
11	71	6	17	
11	72	1	17	
11	73	6	6	
11	74	1	1	
11	75	1	2	
11	76	6	16	
11	77	6	18	
11	78	6	7	
11	79	1	1	
11	80	6	12	
11	81	1	9	
11	82	6	18	
11	83	1	1	
11	84	6	5	
11	85	1	1	
11	86	1	18	
11	87	1	2	
11	88	1	1	
11	89	6	18	
11	90	6	6	
11	91	1	1	
11	92	1	4	
11	93	6	6	
11	94	6	5	
11	95	1	2	
11	96	1	5	
11	97	6	13	
11	98	1	6	
11	99	6	5	
11	100	6	12	
12	1	1	1	
12	2	1	1	
12	3	6	10	
12	4	1	1	
12	5	6	11	
12	6	6	10	
12	7	6	18	
12	8	6	9	
12	9	6	18	
12	10	1	1	
12	11	6	5	
12	12	1	1	
12	13	6	7	
12	14	1	1	
12	15	1	1	
12	16	1	1	
12	17	1	1	
12	18	1	1	
12	19	1	1	
12	20	6	8	
12	21	1	1	
12	22	1	1	
12	23	1	1	
12	24	6	9	
12	25	6	5	
12	26	1	1	
12	27	1	1	
12	28	1	1	
12	29	1	1	
12	30	1	1	
12	31	1	1	
12	32	1	1	
12	33	1	1	
12	34	1	18	
12	35	1	1	
12	36	1	1	
12	37	1	1	
12	38	6	18	
12	39	1	1	
12	40	1	1	
12	41	1	1	
12	42	6	5	
12	43	6	18	
12	44	6	18	
12	45	6	7	
12	46	1	1	
12	47	1	1	
12	48	1	1	
12	49	6	18	
12	50	1	1	
12	51	1	1	
12	52	1	1	
12	53	1	1	
12	54	1	4	
12	55	6	6	
12	56	6	18	
12	57	6	18	
12	58	1	1	
12	59	1	1	
12	60	1	1	
12	61	1	1	
12	62	1	1	
12	63	1	1	
12	64	1	1	
12	65	1	1	
12	66	1	1	
12	67	1	1	
12	68	1	1	
12	69	1	1	
12	70	6	18	
12	71	1	1	
12	72	1	1	
12	73	1	1	
12	74	1	1	
12	75	1	8	
12	76	6	10	
12	77	1	13	
12	78	6	18	
12	79	1	7	
12	80	6	18	
12	81	6	6	
12	82	1	18	
12	83	1	1	
12	84	6	8	
12	85	6	18	
12	86	6	11	
12	87	6	12	
12	88	1	2	
12	89	6	18	
12	90	1	15	
12	91	6	5	
12	92	1	7	
12	93	1	1	
12	94	6	5	
12	95	6	7	
12	96	6	9	
12	97	1	1	
12	98	1	1	
12	99	1	9	
12	100	1	1	
13	1	1	1	
13	2	1	1	
13	3	1	2	
13	4	1	1	
13	5	6	5	
13	6	1	1	
13	7	1	1	
13	8	6	18	
13	9	6	6	
13	10	6	18	
13	11	6	18	
13	12	6	18	
13	13	6	18	
13	14	6	18	
13	15	1	1	
13	16	6	6	
13	17	1	1	
13	18	6	17	
13	19	6	6	
13	20	6	18	
13	21	1	1	
13	22	6	18	
13	23	1	1	
13	24	6	8	
13	25	1	1	
13	26	6	18	
13	27	1	1	
13	28	6	7	
13	29	6	11	
13	30	1	1	
13	31	6	18	
13	32	6	14	
13	33	1	1	
13	34	6	18	
13	35	1	1	
13	36	1	1	
13	37	6	9	
13	38	1	1	
13	39	1	1	
13	40	1	1	
13	41	1	1	
13	42	1	1	
13	43	1	1	
13	44	6	8	
13	45	6	10	
13	46	1	4	
13	47	1	1	
13	48	1	1	
13	49	1	1	
13	50	6	17	
13	51	1	1	
13	52	1	1	
13	53	6	18	
13	54	1	1	
13	55	6	11	
13	56	6	18	
13	57	1	1	
13	58	1	1	
13	59	6	9	
13	60	1	1	
13	61	6	5	
13	62	6	14	
13	63	6	11	
13	64	6	6	
13	65	1	1	
13	66	1	1	
13	67	1	1	
13	68	6	6	
13	69	6	5	
13	70	6	11	
13	71	1	1	
13	72	1	1	
13	73	1	1	
13	74	6	7	
13	75	1	1	
13	76	6	8	
13	77	1	1	
13	78	6	8	
13	79	1	1	
13	80	1	1	
13	81	1	1	
13	82	1	1	
13	83	1	13	
13	84	6	5	
13	85	6	18	
13	86	1	4	
13	87	6	5	
13	88	6	8	
13	89	1	1	
13	90	6	18	
13	91	6	9	
13	92	1	1	
13	93	1	6	
13	94	1	8	
13	95	1	8	
13	96	6	7	
13	97	1	1	
13	98	6	5	
13	99	6	5	
13	100	1	1	
14	1	1	1	
14	2	1	4	
14	3	6	5	
14	4	6	17	
14	5	6	8	
14	6	1	2	
14	7	6	9	
14	8	6	18	
14	9	6	18	
14	10	6	12	
14	11	6	18	
14	12	6	18	
14	13	6	13	
14	14	1	4	
14	15	6	13	
14	16	6	14	
14	17	6	15	
14	18	6	18	
14	19	6	18	
14	20	6	17	
14	21	6	6	
14	22	6	7	
14	23	6	18	
14	24	1	9	
14	25	6	18	
14	26	1	1	
14	27	6	5	
14	28	6	8	
14	29	6	10	
14	30	6	6	
14	31	6	18	
14	32	6	12	
14	33	6	18	
14	34	6	18	
14	35	6	18	
14	36	6	6	
14	37	6	16	
14	38	6	12	
14	39	6	6	
14	40	6	5	
14	41	6	5	
14	42	1	1	
14	43	6	7	
14	44	6	9	
14	45	6	18	
14	46	6	11	
14	47	6	13	
14	48	6	18	
14	49	6	18	
14	50	6	12	
14	51	6	8	
14	52	6	6	
14	53	6	18	
14	54	6	14	
14	55	6	13	
14	56	6	18	
14	57	6	18	
14	58	6	18	
14	59	1	1	
14	60	6	18	
14	61	6	18	
14	62	6	8	
14	63	6	5	
14	64	6	16	
14	65	6	18	
14	66	6	14	
14	67	6	18	
14	68	6	18	
14	69	6	18	
14	70	6	18	
14	71	6	9	
14	72	6	18	
14	73	6	8	
14	74	1	1	
14	75	6	8	
14	76	6	18	
14	77	1	7	
14	78	6	14	
14	79	6	6	
14	80	6	5	
14	81	6	13	
14	82	6	7	
14	83	6	18	
14	84	6	6	
14	85	6	18	
14	86	6	5	
14	87	6	8	
14	88	6	18	
14	89	6	18	
14	90	6	9	
14	91	6	13	
14	92	6	6	
14	93	6	11	
14	94	6	6	
14	95	6	9	
14	96	1	11	
14	97	1	1	
14	98	1	5	
14	99	1	1	
14	100	6	5	
15	1	1	1	
15	2	1	14	
15	3	6	11	
15	4	1	3	
15	5	6	5	
15	6	6	12	
15	7	6	10	
15	8	6	18	
15	9	6	5	
15	10	6	18	
15	11	6	18	
15	12	6	5	
15	13	6	5	
15	14	1	4	
15	15	6	18	
15	16	6	5	
15	17	6	18	
15	18	6	14	
15	19	6	18	
15	20	6	18	
15	21	6	17	
15	22	6	5	
15	23	6	18	
15	24	6	6	
15	25	6	18	
15	26	6	8	
15	27	6	18	
15	28	6	18	
15	29	6	18	
15	30	6	18	
15	31	6	11	
15	32	6	18	
15	33	6	7	
15	34	6	5	
15	35	6	5	
15	36	6	8	
15	37	6	18	
15	38	6	18	
15	39	6	18	
15	40	6	18	
15	41	6	18	
15	42	6	18	
15	43	6	6	
15	44	6	18	
15	45	6	18	
15	46	6	5	
15	47	6	18	
15	48	6	9	
15	49	6	9	
15	50	6	13	
15	51	6	11	
15	52	6	18	
15	53	6	11	
15	54	6	7	
15	55	6	12	
15	56	6	10	
15	57	1	3	
15	58	6	8	
15	59	6	17	
15	60	6	8	
15	61	6	6	
15	62	6	18	
15	63	6	15	
15	64	6	18	
15	65	6	12	
15	66	6	13	
15	67	6	18	
15	68	6	7	
15	69	6	18	
15	70	6	5	
15	71	6	18	
15	72	6	18	
15	73	1	5	
15	74	6	18	
15	75	1	4	
15	76	6	5	
15	77	6	6	
15	78	6	18	
15	79	6	6	
15	80	6	18	
15	81	6	7	
15	82	6	18	
15	83	6	18	
15	84	6	7	
15	85	6	7	
15	86	1	1	
15	87	6	10	
15	88	6	18	
15	89	6	18	
15	90	6	13	
15	91	6	8	
15	92	1	5	
15	93	6	6	
15	94	1	1	
15	95	6	5	
15	96	6	6	
15	97	1	6	
15	98	1	8	
15	99	1	6	
15	100	1	1	
16	1	1	11	
16	2	1	8	
16	3	1	6	
16	4	6	6	
16	5	6	18	
16	6	6	7	
16	7	6	8	
16	8	6	7	
16	9	6	18	
16	10	6	7	
16	11	6	18	
16	12	6	18	
16	13	6	11	
16	14	6	18	
16	15	6	5	
16	16	6	18	
16	17	6	18	
16	18	1	4	
16	19	6	10	
16	20	6	13	
16	21	6	18	
16	22	6	18	
16	23	6	9	
16	24	6	13	
16	25	6	18	
16	26	6	18	
16	27	6	6	
16	28	6	6	
16	29	6	18	
16	30	6	18	
16	31	6	12	
16	32	6	18	
16	33	6	18	
16	34	6	6	
16	35	6	8	
16	36	6	18	
16	37	6	8	
16	38	6	16	
16	39	6	9	
16	40	6	5	
16	41	6	9	
16	42	6	5	
16	43	6	18	
16	44	6	18	
16	45	6	5	
16	46	6	18	
16	47	6	13	
16	48	1	14	
16	49	6	6	
16	50	6	7	
16	51	6	6	
16	52	1	6	
16	53	6	5	
16	54	6	18	
16	55	6	18	
